input_row_index,sample_id,conic_index,image_path,mask_path,class_label_path,image_height,image_width,count_total,neutrophil,epithelial,lymphocyte,plasma,eosinophil,connective
3011,dpath_3-0006,3011,data/conic_liz/images/dpath_3-0006_image.png,data/conic_liz/masks/dpath_3-0006_mask.png,data/conic_liz/class_labels/dpath_3-0006_class_labels.png,256,256,95,0,68,12,0,0,15
3012,dpath_3-0007,3012,data/conic_liz/images/dpath_3-0007_image.png,data/conic_liz/masks/dpath_3-0007_mask.png,data/conic_liz/class_labels/dpath_3-0007_class_labels.png,256,256,55,0,12,22,13,0,8
3013,dpath_3-0008,3013,data/conic_liz/images/dpath_3-0008_image.png,data/conic_liz/masks/dpath_3-0008_mask.png,data/conic_liz/class_labels/dpath_3-0008_class_labels.png,256,256,89,0,51,23,6,0,9
3014,dpath_3-0009,3014,data/conic_liz/images/dpath_3-0009_image.png,data/conic_liz/masks/dpath_3-0009_mask.png,data/conic_liz/class_labels/dpath_3-0009_class_labels.png,256,256,49,0,15,19,3,0,12
3015,dpath_3-0010,3015,data/conic_liz/images/dpath_3-0010_image.png,data/conic_liz/masks/dpath_3-0010_mask.png,data/conic_liz/class_labels/dpath_3-0010_class_labels.png,256,256,56,0,23,16,3,0,14
3016,dpath_3-0011,3016,data/conic_liz/images/dpath_3-0011_image.png,data/conic_liz/masks/dpath_3-0011_mask.png,data/conic_liz/class_labels/dpath_3-0011_class_labels.png,256,256,30,0,30,0,0,0,0
3017,dpath_3-0012,3017,data/conic_liz/images/dpath_3-0012_image.png,data/conic_liz/masks/dpath_3-0012_mask.png,data/conic_liz/class_labels/dpath_3-0012_class_labels.png,256,256,36,0,32,2,2,0,0
3018,dpath_3-0013,3018,data/conic_liz/images/dpath_3-0013_image.png,data/conic_liz/masks/dpath_3-0013_mask.png,data/conic_liz/class_labels/dpath_3-0013_class_labels.png,256,256,65,0,19,17,6,0,23
3019,dpath_3-0014,3019,data/conic_liz/images/dpath_3-0014_image.png,data/conic_liz/masks/dpath_3-0014_mask.png,data/conic_liz/class_labels/dpath_3-0014_class_labels.png,256,256,45,0,2,13,3,0,27
3020,dpath_3-0015,3020,data/conic_liz/images/dpath_3-0015_image.png,data/conic_liz/masks/dpath_3-0015_mask.png,data/conic_liz/class_labels/dpath_3-0015_class_labels.png,256,256,70,0,63,7,0,0,0
3021,dpath_3-0016,3021,data/conic_liz/images/dpath_3-0016_image.png,data/conic_liz/masks/dpath_3-0016_mask.png,data/conic_liz/class_labels/dpath_3-0016_class_labels.png,256,256,136,0,129,4,0,0,3
3022,dpath_3-0017,3022,data/conic_liz/images/dpath_3-0017_image.png,data/conic_liz/masks/dpath_3-0017_mask.png,data/conic_liz/class_labels/dpath_3-0017_class_labels.png,256,256,75,0,12,27,3,1,32
3023,dpath_3-0018,3023,data/conic_liz/images/dpath_3-0018_image.png,data/conic_liz/masks/dpath_3-0018_mask.png,data/conic_liz/class_labels/dpath_3-0018_class_labels.png,256,256,119,0,55,26,3,0,35
3024,dpath_3-0019,3024,data/conic_liz/images/dpath_3-0019_image.png,data/conic_liz/masks/dpath_3-0019_mask.png,data/conic_liz/class_labels/dpath_3-0019_class_labels.png,256,256,183,0,137,28,1,0,17
3025,dpath_3-0020,3025,data/conic_liz/images/dpath_3-0020_image.png,data/conic_liz/masks/dpath_3-0020_mask.png,data/conic_liz/class_labels/dpath_3-0020_class_labels.png,256,256,68,0,61,7,0,0,0
3026,dpath_3-0021,3026,data/conic_liz/images/dpath_3-0021_image.png,data/conic_liz/masks/dpath_3-0021_mask.png,data/conic_liz/class_labels/dpath_3-0021_class_labels.png,256,256,141,0,135,4,0,0,2
3027,dpath_3-0022,3027,data/conic_liz/images/dpath_3-0022_image.png,data/conic_liz/masks/dpath_3-0022_mask.png,data/conic_liz/class_labels/dpath_3-0022_class_labels.png,256,256,79,0,0,34,5,1,39
3028,dpath_3-0023,3028,data/conic_liz/images/dpath_3-0023_image.png,data/conic_liz/masks/dpath_3-0023_mask.png,data/conic_liz/class_labels/dpath_3-0023_class_labels.png,256,256,127,0,72,23,3,0,29
3029,dpath_3-0024,3029,data/conic_liz/images/dpath_3-0024_image.png,data/conic_liz/masks/dpath_3-0024_mask.png,data/conic_liz/class_labels/dpath_3-0024_class_labels.png,256,256,183,0,158,16,0,0,9
3030,dpath_3-0025,3030,data/conic_liz/images/dpath_3-0025_image.png,data/conic_liz/masks/dpath_3-0025_mask.png,data/conic_liz/class_labels/dpath_3-0025_class_labels.png,256,256,20,0,11,4,3,0,2
3031,dpath_3-0026,3031,data/conic_liz/images/dpath_3-0026_image.png,data/conic_liz/masks/dpath_3-0026_mask.png,data/conic_liz/class_labels/dpath_3-0026_class_labels.png,256,256,47,0,14,19,3,0,11
3032,dpath_3-0027,3032,data/conic_liz/images/dpath_3-0027_image.png,data/conic_liz/masks/dpath_3-0027_mask.png,data/conic_liz/class_labels/dpath_3-0027_class_labels.png,256,256,46,0,4,13,3,0,26
3033,dpath_3-0028,3033,data/conic_liz/images/dpath_3-0028_image.png,data/conic_liz/masks/dpath_3-0028_mask.png,data/conic_liz/class_labels/dpath_3-0028_class_labels.png,256,256,182,0,130,30,1,0,21
3034,dpath_3-0029,3034,data/conic_liz/images/dpath_3-0029_image.png,data/conic_liz/masks/dpath_3-0029_mask.png,data/conic_liz/class_labels/dpath_3-0029_class_labels.png,256,256,183,0,152,18,0,0,13
3035,dpath_30-0000,3035,data/conic_liz/images/dpath_30-0000_image.png,data/conic_liz/masks/dpath_30-0000_mask.png,data/conic_liz/class_labels/dpath_30-0000_class_labels.png,256,256,97,0,51,18,9,0,19
3036,dpath_30-0001,3036,data/conic_liz/images/dpath_30-0001_image.png,data/conic_liz/masks/dpath_30-0001_mask.png,data/conic_liz/class_labels/dpath_30-0001_class_labels.png,256,256,83,0,48,16,5,1,13
3037,dpath_30-0002,3037,data/conic_liz/images/dpath_30-0002_image.png,data/conic_liz/masks/dpath_30-0002_mask.png,data/conic_liz/class_labels/dpath_30-0002_class_labels.png,256,256,87,0,61,14,2,0,10
3038,dpath_30-0003,3038,data/conic_liz/images/dpath_30-0003_image.png,data/conic_liz/masks/dpath_30-0003_mask.png,data/conic_liz/class_labels/dpath_30-0003_class_labels.png,256,256,81,0,48,19,2,1,11
3039,dpath_30-0004,3039,data/conic_liz/images/dpath_30-0004_image.png,data/conic_liz/masks/dpath_30-0004_mask.png,data/conic_liz/class_labels/dpath_30-0004_class_labels.png,256,256,82,0,53,15,3,0,11
3040,dpath_30-0005,3040,data/conic_liz/images/dpath_30-0005_image.png,data/conic_liz/masks/dpath_30-0005_mask.png,data/conic_liz/class_labels/dpath_30-0005_class_labels.png,256,256,127,0,49,42,8,2,26
3041,dpath_30-0006,3041,data/conic_liz/images/dpath_30-0006_image.png,data/conic_liz/masks/dpath_30-0006_mask.png,data/conic_liz/class_labels/dpath_30-0006_class_labels.png,256,256,91,0,49,17,6,0,19
3042,dpath_30-0007,3042,data/conic_liz/images/dpath_30-0007_image.png,data/conic_liz/masks/dpath_30-0007_mask.png,data/conic_liz/class_labels/dpath_30-0007_class_labels.png,256,256,97,0,62,19,4,0,12
3043,dpath_30-0008,3043,data/conic_liz/images/dpath_30-0008_image.png,data/conic_liz/masks/dpath_30-0008_mask.png,data/conic_liz/class_labels/dpath_30-0008_class_labels.png,256,256,82,0,45,14,6,0,17
3044,dpath_30-0009,3044,data/conic_liz/images/dpath_30-0009_image.png,data/conic_liz/masks/dpath_30-0009_mask.png,data/conic_liz/class_labels/dpath_30-0009_class_labels.png,256,256,68,0,36,13,2,1,16
3045,dpath_30-0010,3045,data/conic_liz/images/dpath_30-0010_image.png,data/conic_liz/masks/dpath_30-0010_mask.png,data/conic_liz/class_labels/dpath_30-0010_class_labels.png,256,256,121,0,52,33,6,0,30
3046,dpath_30-0011,3046,data/conic_liz/images/dpath_30-0011_image.png,data/conic_liz/masks/dpath_30-0011_mask.png,data/conic_liz/class_labels/dpath_30-0011_class_labels.png,256,256,103,0,60,13,1,0,29
3047,dpath_30-0012,3047,data/conic_liz/images/dpath_30-0012_image.png,data/conic_liz/masks/dpath_30-0012_mask.png,data/conic_liz/class_labels/dpath_30-0012_class_labels.png,256,256,81,0,28,16,16,0,21
3048,dpath_30-0013,3048,data/conic_liz/images/dpath_30-0013_image.png,data/conic_liz/masks/dpath_30-0013_mask.png,data/conic_liz/class_labels/dpath_30-0013_class_labels.png,256,256,72,0,36,13,7,1,15
3049,dpath_30-0014,3049,data/conic_liz/images/dpath_30-0014_image.png,data/conic_liz/masks/dpath_30-0014_mask.png,data/conic_liz/class_labels/dpath_30-0014_class_labels.png,256,256,99,0,44,19,6,1,29
3050,dpath_30-0015,3050,data/conic_liz/images/dpath_30-0015_image.png,data/conic_liz/masks/dpath_30-0015_mask.png,data/conic_liz/class_labels/dpath_30-0015_class_labels.png,256,256,86,0,36,23,2,0,25
3051,dpath_30-0016,3051,data/conic_liz/images/dpath_30-0016_image.png,data/conic_liz/masks/dpath_30-0016_mask.png,data/conic_liz/class_labels/dpath_30-0016_class_labels.png,256,256,92,0,46,21,9,0,16
3052,dpath_30-0017,3052,data/conic_liz/images/dpath_30-0017_image.png,data/conic_liz/masks/dpath_30-0017_mask.png,data/conic_liz/class_labels/dpath_30-0017_class_labels.png,256,256,74,0,34,13,6,0,21
3053,dpath_30-0018,3053,data/conic_liz/images/dpath_30-0018_image.png,data/conic_liz/masks/dpath_30-0018_mask.png,data/conic_liz/class_labels/dpath_30-0018_class_labels.png,256,256,79,0,45,9,8,2,15
3054,dpath_30-0019,3054,data/conic_liz/images/dpath_30-0019_image.png,data/conic_liz/masks/dpath_30-0019_mask.png,data/conic_liz/class_labels/dpath_30-0019_class_labels.png,256,256,88,0,38,15,7,1,27
3055,dpath_30-0020,3055,data/conic_liz/images/dpath_30-0020_image.png,data/conic_liz/masks/dpath_30-0020_mask.png,data/conic_liz/class_labels/dpath_30-0020_class_labels.png,256,256,85,0,45,12,9,0,19
3056,dpath_30-0021,3056,data/conic_liz/images/dpath_30-0021_image.png,data/conic_liz/masks/dpath_30-0021_mask.png,data/conic_liz/class_labels/dpath_30-0021_class_labels.png,256,256,76,0,49,10,2,1,14
3057,dpath_30-0022,3057,data/conic_liz/images/dpath_30-0022_image.png,data/conic_liz/masks/dpath_30-0022_mask.png,data/conic_liz/class_labels/dpath_30-0022_class_labels.png,256,256,103,0,55,15,5,1,27
3058,dpath_30-0023,3058,data/conic_liz/images/dpath_30-0023_image.png,data/conic_liz/masks/dpath_30-0023_mask.png,data/conic_liz/class_labels/dpath_30-0023_class_labels.png,256,256,94,0,52,14,4,1,23
3059,dpath_31-0000,3059,data/conic_liz/images/dpath_31-0000_image.png,data/conic_liz/masks/dpath_31-0000_mask.png,data/conic_liz/class_labels/dpath_31-0000_class_labels.png,256,256,53,0,17,14,0,0,22
3060,dpath_31-0001,3060,data/conic_liz/images/dpath_31-0001_image.png,data/conic_liz/masks/dpath_31-0001_mask.png,data/conic_liz/class_labels/dpath_31-0001_class_labels.png,256,256,32,0,31,0,0,0,1
3061,dpath_31-0002,3061,data/conic_liz/images/dpath_31-0002_image.png,data/conic_liz/masks/dpath_31-0002_mask.png,data/conic_liz/class_labels/dpath_31-0002_class_labels.png,256,256,65,0,56,7,0,0,2
3062,dpath_31-0003,3062,data/conic_liz/images/dpath_31-0003_image.png,data/conic_liz/masks/dpath_31-0003_mask.png,data/conic_liz/class_labels/dpath_31-0003_class_labels.png,256,256,40,0,39,1,0,0,0
3063,dpath_31-0004,3063,data/conic_liz/images/dpath_31-0004_image.png,data/conic_liz/masks/dpath_31-0004_mask.png,data/conic_liz/class_labels/dpath_31-0004_class_labels.png,256,256,12,0,12,0,0,0,0
3064,dpath_31-0005,3064,data/conic_liz/images/dpath_31-0005_image.png,data/conic_liz/masks/dpath_31-0005_mask.png,data/conic_liz/class_labels/dpath_31-0005_class_labels.png,256,256,42,0,10,10,0,1,21
3065,dpath_31-0006,3065,data/conic_liz/images/dpath_31-0006_image.png,data/conic_liz/masks/dpath_31-0006_mask.png,data/conic_liz/class_labels/dpath_31-0006_class_labels.png,256,256,112,0,0,45,2,8,57
3066,dpath_31-0007,3066,data/conic_liz/images/dpath_31-0007_image.png,data/conic_liz/masks/dpath_31-0007_mask.png,data/conic_liz/class_labels/dpath_31-0007_class_labels.png,256,256,89,0,0,46,1,6,36
3067,dpath_31-0008,3067,data/conic_liz/images/dpath_31-0008_image.png,data/conic_liz/masks/dpath_31-0008_mask.png,data/conic_liz/class_labels/dpath_31-0008_class_labels.png,256,256,91,0,17,28,1,2,43
3068,dpath_31-0009,3068,data/conic_liz/images/dpath_31-0009_image.png,data/conic_liz/masks/dpath_31-0009_mask.png,data/conic_liz/class_labels/dpath_31-0009_class_labels.png,256,256,63,0,51,6,0,2,4
3069,dpath_31-0010,3069,data/conic_liz/images/dpath_31-0010_image.png,data/conic_liz/masks/dpath_31-0010_mask.png,data/conic_liz/class_labels/dpath_31-0010_class_labels.png,256,256,31,0,12,11,0,0,8
3070,dpath_31-0011,3070,data/conic_liz/images/dpath_31-0011_image.png,data/conic_liz/masks/dpath_31-0011_mask.png,data/conic_liz/class_labels/dpath_31-0011_class_labels.png,256,256,71,0,15,24,1,1,30
3071,dpath_31-0012,3071,data/conic_liz/images/dpath_31-0012_image.png,data/conic_liz/masks/dpath_31-0012_mask.png,data/conic_liz/class_labels/dpath_31-0012_class_labels.png,256,256,93,0,6,36,2,1,48
3072,dpath_31-0013,3072,data/conic_liz/images/dpath_31-0013_image.png,data/conic_liz/masks/dpath_31-0013_mask.png,data/conic_liz/class_labels/dpath_31-0013_class_labels.png,256,256,88,0,6,28,1,0,53
3073,dpath_31-0014,3073,data/conic_liz/images/dpath_31-0014_image.png,data/conic_liz/masks/dpath_31-0014_mask.png,data/conic_liz/class_labels/dpath_31-0014_class_labels.png,256,256,93,0,25,35,0,1,32
3074,dpath_31-0015,3074,data/conic_liz/images/dpath_31-0015_image.png,data/conic_liz/masks/dpath_31-0015_mask.png,data/conic_liz/class_labels/dpath_31-0015_class_labels.png,256,256,48,0,25,11,0,1,11
3075,dpath_31-0016,3075,data/conic_liz/images/dpath_31-0016_image.png,data/conic_liz/masks/dpath_31-0016_mask.png,data/conic_liz/class_labels/dpath_31-0016_class_labels.png,256,256,88,0,10,42,0,0,36
3076,dpath_31-0017,3076,data/conic_liz/images/dpath_31-0017_image.png,data/conic_liz/masks/dpath_31-0017_mask.png,data/conic_liz/class_labels/dpath_31-0017_class_labels.png,256,256,82,0,51,15,0,0,16
3077,dpath_31-0018,3077,data/conic_liz/images/dpath_31-0018_image.png,data/conic_liz/masks/dpath_31-0018_mask.png,data/conic_liz/class_labels/dpath_31-0018_class_labels.png,256,256,82,0,39,21,0,0,22
3078,dpath_31-0019,3078,data/conic_liz/images/dpath_31-0019_image.png,data/conic_liz/masks/dpath_31-0019_mask.png,data/conic_liz/class_labels/dpath_31-0019_class_labels.png,256,256,81,0,22,33,1,2,23
3079,dpath_31-0020,3079,data/conic_liz/images/dpath_31-0020_image.png,data/conic_liz/masks/dpath_31-0020_mask.png,data/conic_liz/class_labels/dpath_31-0020_class_labels.png,256,256,52,0,25,12,0,0,15
3080,dpath_31-0021,3080,data/conic_liz/images/dpath_31-0021_image.png,data/conic_liz/masks/dpath_31-0021_mask.png,data/conic_liz/class_labels/dpath_31-0021_class_labels.png,256,256,83,0,8,42,0,0,33
3081,dpath_31-0022,3081,data/conic_liz/images/dpath_31-0022_image.png,data/conic_liz/masks/dpath_31-0022_mask.png,data/conic_liz/class_labels/dpath_31-0022_class_labels.png,256,256,85,0,49,21,0,0,15
3082,dpath_31-0023,3082,data/conic_liz/images/dpath_31-0023_image.png,data/conic_liz/masks/dpath_31-0023_mask.png,data/conic_liz/class_labels/dpath_31-0023_class_labels.png,256,256,77,0,39,20,0,0,18
3083,dpath_31-0024,3083,data/conic_liz/images/dpath_31-0024_image.png,data/conic_liz/masks/dpath_31-0024_mask.png,data/conic_liz/class_labels/dpath_31-0024_class_labels.png,256,256,67,0,17,26,1,2,21
3084,dpath_31-0025,3084,data/conic_liz/images/dpath_31-0025_image.png,data/conic_liz/masks/dpath_31-0025_mask.png,data/conic_liz/class_labels/dpath_31-0025_class_labels.png,256,256,0,0,0,0,0,0,0
3085,dpath_31-0026,3085,data/conic_liz/images/dpath_31-0026_image.png,data/conic_liz/masks/dpath_31-0026_mask.png,data/conic_liz/class_labels/dpath_31-0026_class_labels.png,256,256,11,0,11,0,0,0,0
3086,dpath_31-0027,3086,data/conic_liz/images/dpath_31-0027_image.png,data/conic_liz/masks/dpath_31-0027_mask.png,data/conic_liz/class_labels/dpath_31-0027_class_labels.png,256,256,61,0,53,3,0,0,5
3087,dpath_31-0028,3087,data/conic_liz/images/dpath_31-0028_image.png,data/conic_liz/masks/dpath_31-0028_mask.png,data/conic_liz/class_labels/dpath_31-0028_class_labels.png,256,256,104,0,14,51,2,1,36
3088,dpath_31-0029,3088,data/conic_liz/images/dpath_31-0029_image.png,data/conic_liz/masks/dpath_31-0029_mask.png,data/conic_liz/class_labels/dpath_31-0029_class_labels.png,256,256,102,0,11,52,1,1,37
3089,dpath_32-0000,3089,data/conic_liz/images/dpath_32-0000_image.png,data/conic_liz/masks/dpath_32-0000_mask.png,data/conic_liz/class_labels/dpath_32-0000_class_labels.png,256,256,89,2,80,1,2,0,4
3090,dpath_32-0001,3090,data/conic_liz/images/dpath_32-0001_image.png,data/conic_liz/masks/dpath_32-0001_mask.png,data/conic_liz/class_labels/dpath_32-0001_class_labels.png,256,256,103,2,91,5,0,1,4
3091,dpath_32-0002,3091,data/conic_liz/images/dpath_32-0002_image.png,data/conic_liz/masks/dpath_32-0002_mask.png,data/conic_liz/class_labels/dpath_32-0002_class_labels.png,256,256,103,4,90,4,1,0,4
3092,dpath_32-0003,3092,data/conic_liz/images/dpath_32-0003_image.png,data/conic_liz/masks/dpath_32-0003_mask.png,data/conic_liz/class_labels/dpath_32-0003_class_labels.png,256,256,123,2,81,11,2,0,27
3093,dpath_32-0004,3093,data/conic_liz/images/dpath_32-0004_image.png,data/conic_liz/masks/dpath_32-0004_mask.png,data/conic_liz/class_labels/dpath_32-0004_class_labels.png,256,256,125,19,100,6,0,0,0
3094,dpath_32-0005,3094,data/conic_liz/images/dpath_32-0005_image.png,data/conic_liz/masks/dpath_32-0005_mask.png,data/conic_liz/class_labels/dpath_32-0005_class_labels.png,256,256,126,3,96,15,2,1,9
3095,dpath_32-0006,3095,data/conic_liz/images/dpath_32-0006_image.png,data/conic_liz/masks/dpath_32-0006_mask.png,data/conic_liz/class_labels/dpath_32-0006_class_labels.png,256,256,119,0,83,14,3,0,19
3096,dpath_32-0007,3096,data/conic_liz/images/dpath_32-0007_image.png,data/conic_liz/masks/dpath_32-0007_mask.png,data/conic_liz/class_labels/dpath_32-0007_class_labels.png,256,256,124,0,120,4,0,0,0
3097,dpath_32-0008,3097,data/conic_liz/images/dpath_32-0008_image.png,data/conic_liz/masks/dpath_32-0008_mask.png,data/conic_liz/class_labels/dpath_32-0008_class_labels.png,256,256,122,0,107,7,2,0,6
3098,dpath_32-0009,3098,data/conic_liz/images/dpath_32-0009_image.png,data/conic_liz/masks/dpath_32-0009_mask.png,data/conic_liz/class_labels/dpath_32-0009_class_labels.png,256,256,126,2,89,10,0,0,25
3099,dpath_32-0010,3099,data/conic_liz/images/dpath_32-0010_image.png,data/conic_liz/masks/dpath_32-0010_mask.png,data/conic_liz/class_labels/dpath_32-0010_class_labels.png,256,256,121,0,100,14,0,0,7
3100,dpath_32-0011,3100,data/conic_liz/images/dpath_32-0011_image.png,data/conic_liz/masks/dpath_32-0011_mask.png,data/conic_liz/class_labels/dpath_32-0011_class_labels.png,256,256,116,0,68,20,1,0,27
3101,dpath_33-0000,3101,data/conic_liz/images/dpath_33-0000_image.png,data/conic_liz/masks/dpath_33-0000_mask.png,data/conic_liz/class_labels/dpath_33-0000_class_labels.png,256,256,132,2,19,52,19,0,40
3102,dpath_33-0001,3102,data/conic_liz/images/dpath_33-0001_image.png,data/conic_liz/masks/dpath_33-0001_mask.png,data/conic_liz/class_labels/dpath_33-0001_class_labels.png,256,256,54,4,44,6,0,0,0
3103,dpath_33-0002,3103,data/conic_liz/images/dpath_33-0002_image.png,data/conic_liz/masks/dpath_33-0002_mask.png,data/conic_liz/class_labels/dpath_33-0002_class_labels.png,256,256,72,8,33,19,2,1,9
3104,dpath_33-0003,3104,data/conic_liz/images/dpath_33-0003_image.png,data/conic_liz/masks/dpath_33-0003_mask.png,data/conic_liz/class_labels/dpath_33-0003_class_labels.png,256,256,82,1,59,17,2,0,3
3105,dpath_33-0004,3105,data/conic_liz/images/dpath_33-0004_image.png,data/conic_liz/masks/dpath_33-0004_mask.png,data/conic_liz/class_labels/dpath_33-0004_class_labels.png,256,256,79,6,58,7,3,1,4
3106,dpath_33-0005,3106,data/conic_liz/images/dpath_33-0005_image.png,data/conic_liz/masks/dpath_33-0005_mask.png,data/conic_liz/class_labels/dpath_33-0005_class_labels.png,256,256,67,9,46,10,1,0,1
3107,dpath_33-0006,3107,data/conic_liz/images/dpath_33-0006_image.png,data/conic_liz/masks/dpath_33-0006_mask.png,data/conic_liz/class_labels/dpath_33-0006_class_labels.png,256,256,113,1,38,43,7,0,24
3108,dpath_33-0007,3108,data/conic_liz/images/dpath_33-0007_image.png,data/conic_liz/masks/dpath_33-0007_mask.png,data/conic_liz/class_labels/dpath_33-0007_class_labels.png,256,256,68,0,64,3,1,0,0
3109,dpath_33-0008,3109,data/conic_liz/images/dpath_33-0008_image.png,data/conic_liz/masks/dpath_33-0008_mask.png,data/conic_liz/class_labels/dpath_33-0008_class_labels.png,256,256,109,2,32,41,11,0,23
3110,dpath_33-0009,3110,data/conic_liz/images/dpath_33-0009_image.png,data/conic_liz/masks/dpath_33-0009_mask.png,data/conic_liz/class_labels/dpath_33-0009_class_labels.png,256,256,94,0,24,34,0,0,36
3111,dpath_33-0010,3111,data/conic_liz/images/dpath_33-0010_image.png,data/conic_liz/masks/dpath_33-0010_mask.png,data/conic_liz/class_labels/dpath_33-0010_class_labels.png,256,256,84,0,38,27,5,0,14
3112,dpath_33-0011,3112,data/conic_liz/images/dpath_33-0011_image.png,data/conic_liz/masks/dpath_33-0011_mask.png,data/conic_liz/class_labels/dpath_33-0011_class_labels.png,256,256,119,1,12,55,8,0,43
